id,subject,topic,question,optionA,optionB,optionC,optionD,answerIndex,explanation,source,examTags,pyqVerified,highYield,status
ZM-05246,Medicine,Respiratory,[QUESTION SLOT 8] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05247,Medicine,Respiratory,[QUESTION SLOT 9] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05248,Medicine,Respiratory,[QUESTION SLOT 10] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05249,Medicine,Respiratory,[QUESTION SLOT 11] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05250,Medicine,Respiratory,[QUESTION SLOT 12] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05251,Medicine,Respiratory,[QUESTION SLOT 13] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05252,Medicine,Respiratory,[QUESTION SLOT 14] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05253,Medicine,Respiratory,[QUESTION SLOT 15] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05254,Medicine,Respiratory,[QUESTION SLOT 16] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05255,Medicine,Respiratory,[QUESTION SLOT 17] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05256,Medicine,Respiratory,[QUESTION SLOT 18] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05257,Medicine,Respiratory,[QUESTION SLOT 19] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05258,Medicine,Respiratory,[QUESTION SLOT 20] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05259,Medicine,Respiratory,[QUESTION SLOT 21] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05260,Medicine,Respiratory,[QUESTION SLOT 22] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05261,Medicine,Respiratory,[QUESTION SLOT 23] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05262,Medicine,Respiratory,[QUESTION SLOT 24] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05263,Medicine,Respiratory,[QUESTION SLOT 25] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05264,Medicine,Respiratory,[QUESTION SLOT 26] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05265,Medicine,Respiratory,[QUESTION SLOT 27] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05266,Medicine,Respiratory,[QUESTION SLOT 28] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05267,Medicine,Respiratory,[QUESTION SLOT 29] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05268,Medicine,Respiratory,[QUESTION SLOT 30] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05269,Medicine,Respiratory,[QUESTION SLOT 31] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05270,Medicine,Respiratory,[QUESTION SLOT 32] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05271,Medicine,Respiratory,[QUESTION SLOT 33] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05272,Medicine,Respiratory,[QUESTION SLOT 34] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05273,Medicine,Respiratory,[QUESTION SLOT 35] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05274,Medicine,Respiratory,[QUESTION SLOT 36] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05275,Medicine,Respiratory,[QUESTION SLOT 37] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05276,Medicine,Respiratory,[QUESTION SLOT 38] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05277,Medicine,Respiratory,[QUESTION SLOT 39] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05278,Medicine,Respiratory,[QUESTION SLOT 40] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05279,Medicine,Respiratory,[QUESTION SLOT 41] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05280,Medicine,Respiratory,[QUESTION SLOT 42] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05281,Medicine,Respiratory,[QUESTION SLOT 43] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05282,Medicine,Respiratory,[QUESTION SLOT 44] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05283,Medicine,Respiratory,[QUESTION SLOT 45] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05284,Medicine,Respiratory,[QUESTION SLOT 46] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05285,Medicine,Respiratory,[QUESTION SLOT 47] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05286,Medicine,Respiratory,[QUESTION SLOT 48] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05287,Medicine,Respiratory,[QUESTION SLOT 49] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05288,Medicine,Respiratory,[QUESTION SLOT 50] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05289,Medicine,Respiratory,[QUESTION SLOT 51] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05290,Medicine,Respiratory,[QUESTION SLOT 52] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05291,Medicine,Respiratory,[QUESTION SLOT 53] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05292,Medicine,Respiratory,[QUESTION SLOT 54] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05293,Medicine,Gastroenterology,[QUESTION SLOT 1] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05294,Medicine,Gastroenterology,[QUESTION SLOT 2] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05295,Medicine,Gastroenterology,[QUESTION SLOT 3] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05296,Medicine,Gastroenterology,[QUESTION SLOT 4] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05297,Medicine,Gastroenterology,[QUESTION SLOT 5] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05298,Medicine,Gastroenterology,[QUESTION SLOT 6] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05299,Medicine,Gastroenterology,[QUESTION SLOT 7] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05300,Medicine,Gastroenterology,[QUESTION SLOT 8] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05301,Medicine,Gastroenterology,[QUESTION SLOT 9] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05302,Medicine,Gastroenterology,[QUESTION SLOT 10] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05303,Medicine,Gastroenterology,[QUESTION SLOT 11] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05304,Medicine,Gastroenterology,[QUESTION SLOT 12] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05305,Medicine,Gastroenterology,[QUESTION SLOT 13] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05306,Medicine,Gastroenterology,[QUESTION SLOT 14] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05307,Medicine,Gastroenterology,[QUESTION SLOT 15] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05308,Medicine,Gastroenterology,[QUESTION SLOT 16] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05309,Medicine,Gastroenterology,[QUESTION SLOT 17] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05310,Medicine,Gastroenterology,[QUESTION SLOT 18] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05311,Medicine,Gastroenterology,[QUESTION SLOT 19] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05312,Medicine,Gastroenterology,[QUESTION SLOT 20] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05313,Medicine,Gastroenterology,[QUESTION SLOT 21] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05314,Medicine,Gastroenterology,[QUESTION SLOT 22] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05315,Medicine,Gastroenterology,[QUESTION SLOT 23] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05316,Medicine,Gastroenterology,[QUESTION SLOT 24] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05317,Medicine,Gastroenterology,[QUESTION SLOT 25] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05318,Medicine,Gastroenterology,[QUESTION SLOT 26] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05319,Medicine,Gastroenterology,[QUESTION SLOT 27] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05320,Medicine,Gastroenterology,[QUESTION SLOT 28] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05321,Medicine,Gastroenterology,[QUESTION SLOT 29] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05322,Medicine,Gastroenterology,[QUESTION SLOT 30] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05323,Medicine,Gastroenterology,[QUESTION SLOT 31] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05324,Medicine,Gastroenterology,[QUESTION SLOT 32] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05325,Medicine,Gastroenterology,[QUESTION SLOT 33] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05326,Medicine,Gastroenterology,[QUESTION SLOT 34] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05327,Medicine,Gastroenterology,[QUESTION SLOT 35] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05328,Medicine,Gastroenterology,[QUESTION SLOT 36] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05329,Medicine,Gastroenterology,[QUESTION SLOT 37] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05330,Medicine,Gastroenterology,[QUESTION SLOT 38] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05331,Medicine,Gastroenterology,[QUESTION SLOT 39] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05332,Medicine,Gastroenterology,[QUESTION SLOT 40] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05333,Medicine,Gastroenterology,[QUESTION SLOT 41] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05334,Medicine,Gastroenterology,[QUESTION SLOT 42] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05335,Medicine,Gastroenterology,[QUESTION SLOT 43] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05336,Medicine,Gastroenterology,[QUESTION SLOT 44] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05337,Medicine,Gastroenterology,[QUESTION SLOT 45] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05338,Medicine,Gastroenterology,[QUESTION SLOT 46] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05339,Medicine,Gastroenterology,[QUESTION SLOT 47] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05340,Medicine,Gastroenterology,[QUESTION SLOT 48] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05341,Medicine,Gastroenterology,[QUESTION SLOT 49] Add a verified Medicine question from the topic: Gastroenterology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
